,gid_x,Weight_y,Age_y,LevelReason,Location_y,CurrentStatus,Level_y,Sex_y,AnimalID,HW_y
821,1211134576681949,52,02 year(s) 00 month(s) 06 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0057883693,+
822,1211134573923057,52,02 year(s) 00 month(s) 06 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0057883693,+
823,1211134910267628,64,04 year(s) 02 month(s) 25 day(s),L2 - SF/BR,Foster Foster Home,Available,L2,F,A0058635759,+
824,1211134576931501,12,02 year(s) 02 month(s) 01 day(s),L3-RG,Foster Trial Adoption,Trial Adoption,L3,N,A0058789821,-
825,1211134914348736,48,01 year(s) 09 month(s) 16 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058492824,-
826,1211134587462107,53,01 year(s) 03 month(s) 20 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058463089,-
827,1211134914591963,52,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,S,A0058870368,-
828,1211134577070100,40,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,F,A0058870361,-
829,1211134587194737,32,06 year(s) 01 month(s) 09 day(s),L1,Foster Foster Home,Trial Adoption,L1,F,A0058938802,-
830,1211134914096149,40,01 year(s) 03 month(s) 00 day(s),L1,Foster Foster Home,Trial Adoption,L1,N,A0058589758,-
831,1211134577268982,36,03 year(s) 01 month(s) 07 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058956717,-
832,1211134910696956,57,03 year(s) 02 month(s) 12 day(s),L1,Foster Foster Home,Trial Adoption,L1,N,A0058716047,-
833,1211134588937493,52,01 year(s) 05 month(s) 22 day(s),L2-OA/DR,Foster Foster Home,Available,L2,S,A0057969626,+
834,1211134914761030,58,02 year(s) 11 month(s) 14 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0056689518,-
835,1211134914760709,28,02 year(s) 01 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058972245,-
836,1211134575327230,11,05 year(s) 01 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058981445,-
837,1211134572836487,81,05 year(s) 01 month(s) 00 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058999342,-
838,1211134914776584,52,08 year(s) 03 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,M,A0058526024,+
839,1211134576913462,53,02 year(s) 02 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,S,A0058728393,-
840,1211134577537069,50,03 year(s) 05 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,S,A0058069967,+
841,1211134914821163,49,00 year(s) 08 month(s) 20 day(s),L3 - SF,Foster Trial Adoption,Trial Adoption,L3,N,A0058870343,-
842,1211134914761038,67,02 year(s) 01 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058858300,-
843,1211134587200487,46,04 year(s) 03 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,S,A0053623485,-
844,1211134591492784,61,05 year(s) 01 month(s) 30 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,F,A0058812039,-
845,1211134576955839,50,01 year(s) 05 month(s) 03 day(s),L2-OA/JM,Foster Trial Adoption,Trial Adoption,L2,N,A0057717414,-
846,1211134914295091,38,03 year(s) 03 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,N,A0058588407,-
847,1211134588201997,65,01 year(s) 02 month(s) 10 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058734729,+
848,1211134591442069,50,03 year(s) 01 month(s) 18 day(s),L2 - SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058786148,-
849,1211134574087500,71,07 year(s) 01 month(s) 16 day(s),L2-RG/OD,Foster Trial Adoption,Trial Adoption,L2,F,A0058892857,-
850,1211134587719636,43,03 year(s) 01 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058861302,-
851,1211134589594188,43,02 year(s) 01 month(s) 14 day(s),L1,Foster Foster Home,Available,L1,F,A0058904828,-
852,1211134911481246,53,08 year(s) 05 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,N,A0053911720,-
853,1211134591760396,50,03 year(s) 01 month(s) 17 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058886253,-
854,1211134913434458,72,05 year(s) 01 month(s) 30 day(s),L2-OA,Foster Trial Adoption,Trial Adoption,L2,N,A0058786176,-
855,1211134587442197,38,04 year(s) 01 month(s) 03 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058978246,+
856,1211134589654823,71,05 year(s) 01 month(s) 12 day(s),L1,Foster Foster Home,Available,L1,S,A0058920051,-
857,1211134587377434,51,04 year(s) 02 month(s) 05 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058769922,-
858,1211134591843953,36,01 year(s) 08 month(s) 09 day(s),STAFF ONLY,Foster Foster Home,Available,STAFF ONLY,N,A0057301164,-
859,1211134591834325,33,03 year(s) 01 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058978189,+
860,1211134577809667,53,04 year(s) 01 month(s) 09 day(s),L2-SF,Foster Foster Home,Available,L2,M,A0058943849,+
861,1211134590112770,58,02 year(s) 01 month(s) 13 day(s),L3-SD/A/BR,Foster Foster Home,Available,L3,S,A0058640735,+
862,1211134915163648,41,00 year(s) 10 month(s) 01 day(s),L2-OA,Foster Foster Home,Available,L2,S,A0058795005,-
863,1211134587294556,58,06 year(s) 01 month(s) 27 day(s),L1- FJ,Foster Foster Home,Available,L1,S,A0058822047,+
864,1211134591930446,36,00 year(s) 10 month(s) 26 day(s),STAFF ONLY,Receiving 129 K3,Pending Behavior Assessment,STAFF ONLY,S,A0058619294,-
865,1211134915208248,74,07 year(s) 05 month(s) 02 day(s),L1- A880593,Foster Foster Home,Available,L1,N,A0053618691,-
866,1211134577917852,52,05 year(s) 01 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,S,A0058831101,-
867,1211134914635425,52,05 year(s) 01 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,S,A0058831101,-
868,1211134591374768,49,02 year(s) 01 month(s) 12 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058926674,+
869,1211134577158961,73,01 year(s) 06 month(s) 29 day(s),L2-BH,Foster Trial Adoption,Trial Adoption,L2,N,A0059004104,-
870,1211134911274833,43,01 year(s) 07 month(s) 05 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058964495,-
871,1211134914449855,43,05 year(s) 00 month(s) 22 day(s),L1,Foster Foster Home,Trial Adoption,L1,S,A0059061473,-
872,1211134592022017,35,01 year(s) 00 month(s) 24 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059044924,+
873,1211134591105544,42,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,F,A0058870352,-
874,1211134590985597,43,03 year(s) 01 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058879483,-
875,1211134578084578,19,06 year(s) 00 month(s) 27 day(s),L2-SD,Foster Trial Adoption,Trial Adoption,L2,N,A0059028888,-
876,1211134592107236,42,01 year(s) 00 month(s) 22 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0059057945,-
877,1211134592134792,62,03 year(s) 01 month(s) 22 day(s),STAFF ONLY,Foster Foster Home,Available,STAFF ONLY,N,A0058857283,-
878,1211134578114470,41,02 year(s) 00 month(s) 30 day(s),L1,Foster Foster Home,Available,L1,M,A0059006751,-
879,1211134587558298,73,08 year(s) 02 month(s) 24 day(s),L1,Foster Foster Home,Available,L1,S,A0058638071,-
880,1211134576861328,43,04 year(s) 02 month(s) 11 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058728584,-
881,1211134578031124,54,04 year(s) 02 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058716040,+
882,1211134578144954,59,08 year(s) 09 month(s) 14 day(s),L1      A863043,Foster Foster Home,Available,L1,N,A0053601345,+
883,1211134914564284,30,00 year(s) 09 month(s) 30 day(s),L1,Foster Foster Home,Available,L1,M,A0059007738,-
884,1211134915497229,46,05 year(s) 02 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,F,A0058740566,-
885,1211134591105556,47,03 year(s) 03 month(s) 00 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058592959,-
886,1211134590328469,63,09 year(s) 06 month(s) 06 day(s),L1 A486212,Foster Foster Home,Available,L1,N,A0053300757,-
887,1211134914348748,76,02 year(s) 01 month(s) 13 day(s),L1,Foster Foster Home,Available,L1,M,A0058916541,-
888,1211134577090621,63,04 year(s) 02 month(s) 10 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,M,A0058735374,-
889,1211134915567906,78,05 year(s) 02 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058662435,-
890,1211134915569407,63,03 year(s) 02 month(s) 05 day(s),L2-RG,Foster Foster Home,Available,L2,N,A0058763780,+
891,1211134914208210,51,06 year(s) 05 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,S,A0053626727,-
892,1211134572837611,61,05 year(s) 01 month(s) 30 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058809387,-
893,1211134577339769,48,02 year(s) 02 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,S,A0058652764,-
894,1211134591836943,35,00 year(s) 10 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,N,A0057901651,-
895,1211134578130647,55,05 year(s) 03 month(s) 01 day(s),L1,Foster Foster Home,Available,L1,N,A0058579871,+
