,gid_x,Weight_y,Age_y,LevelReason,Location_y,CurrentStatus,Level_y,Sex_y,AnimalID,HW_y
1489,1210784069519976,50,02 year(s) 01 month(s) 16 day(s),L1 - EA,Dogs 606 B1,Priority,L1,F,A0058900098,-
1490,1210784069658895,50,02 year(s) 01 month(s) 16 day(s),L1 - EA,Dogs 606 B1,Priority,L1,F,A0058900098,-
1491,1210784193745822,71,07 year(s) 01 month(s) 16 day(s),L2-RG/OD,Foster Trial Adoption,Trial Adoption,L2,F,A0058892857,-
1492,1210784069218407,44,00 year(s) 10 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058798244,-
1493,1210784069218417,44,00 year(s) 10 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058798244,-
1494,1210781089685270,44,02 year(s) 01 month(s) 16 day(s),L2-SF,Dogs 401 6,Available,L2,F,A0058896193,-
1495,1210781089685280,44,02 year(s) 01 month(s) 16 day(s),L2-SF,Dogs 401 6,Available,L2,F,A0058896193,-
1496,1210781089595186,50,03 year(s) 01 month(s) 17 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058886253,-
1497,1210781089595196,50,03 year(s) 01 month(s) 17 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058886253,-
1498,1210781089571012,43,03 year(s) 01 month(s) 18 day(s),STAFF ONLY,Dogs 203 1,Bite Quarantine - Not Visible,STAFF ONLY,M,A0058892558,
1499,1210778743657561,49,02 year(s) 01 month(s) 17 day(s),L1,Dogs 403 A5,Available,L1,M,A0058886517,-
1500,1210778743699582,49,02 year(s) 01 month(s) 17 day(s),L1,Dogs 403 A5,Available,L1,M,A0058886517,-
1501,1210778620746131,54,04 year(s) 01 month(s) 18 day(s),L2-BH,Dogs 303 A3,Available,L2,S,A0058875618,+
1502,1210778620746141,54,04 year(s) 01 month(s) 18 day(s),L2-BH,Dogs 303 A3,Available,L2,S,A0058875618,+
1503,1210778572340929,51,01 year(s) 07 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058880090,-
1504,1210778572340939,51,01 year(s) 07 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058880090,-
1505,1210769793311404,41,03 year(s) 01 month(s) 18 day(s),L1,Dogs 088 B10,Available,L1,F,A0058881259,-
1506,1210769793311414,41,03 year(s) 01 month(s) 18 day(s),L1,Dogs 088 B10,Available,L1,F,A0058881259,-
1507,1210769775486488,51,05 year(s) 01 month(s) 17 day(s),L1,Dogs 406  B1,Available,L1,F,A0058883962,-
1508,1210769775486498,51,05 year(s) 01 month(s) 17 day(s),L1,Dogs 406  B1,Available,L1,F,A0058883962,-
1509,1210769792549313,50,02 year(s) 01 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,M,A0058879473,+
1510,1210769792549323,50,02 year(s) 01 month(s) 18 day(s),L1,Foster Foster Home,Available,L1,M,A0058879473,+
1511,1210769792546313,58,06 year(s) 01 month(s) 17 day(s),L1,Receiving 130 20,Available,L1,F,A0058882547,+
1512,1210769792546323,58,06 year(s) 01 month(s) 17 day(s),L1,Receiving 130 20,Available,L1,F,A0058882547,+
1513,1210769775142876,43,03 year(s) 01 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058879483,-
1514,1210769775142886,43,03 year(s) 01 month(s) 18 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058879483,-
1515,1210769791353694,50,03 year(s) 01 month(s) 18 day(s),L2 - SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058786148,-
1516,1210769791833256,50,03 year(s) 01 month(s) 18 day(s),L2 - SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058786148,-
1517,1210758504006628,55,02 year(s) 01 month(s) 19 day(s),L2 - RG,Foster Foster Home,Available,L2,F,A0058872755,-
1518,1210758504006638,55,02 year(s) 01 month(s) 19 day(s),L2 - RG,Foster Foster Home,Available,L2,F,A0058872755,-
1519,1210758503999288,52,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,S,A0058870368,-
1520,1210758503999298,52,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,S,A0058870368,-
1521,1210758736136410,50,06 year(s) 01 month(s) 20 day(s),L1,Foster Foster Home,Available,L1,N,A0058870423,-
1522,1210758736260494,50,06 year(s) 01 month(s) 20 day(s),L1,Foster Foster Home,Available,L1,N,A0058870423,-
1523,1210758437674092,40,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,F,A0058870361,-
1524,1210758437674102,40,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,F,A0058870361,-
1525,1210758437688238,57,05 year(s) 01 month(s) 19 day(s),L1,Dogs 503 B3,Available,L1,M,A0058871529,-
1526,1210758736129825,49,00 year(s) 08 month(s) 20 day(s),L3 - SF,Foster Trial Adoption,Trial Adoption,L3,N,A0058870343,-
1527,1210758736129835,49,00 year(s) 08 month(s) 20 day(s),L3 - SF,Foster Trial Adoption,Trial Adoption,L3,N,A0058870343,-
1528,1210758436040647,42,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,F,A0058870352,-
1529,1210758437521340,42,00 year(s) 08 month(s) 20 day(s),L3-SF,Foster Foster Home,Available,L3,F,A0058870352,-
1530,1210747947526795,84,04 year(s) 01 month(s) 20 day(s),L1,Dogs 503 A5,Available,L1,M,A0058867555,+
1531,1210747947526805,84,04 year(s) 01 month(s) 20 day(s),L1,Dogs 503 A5,Available,L1,M,A0058867555,+
1532,1210748243577282,53,03 year(s) 01 month(s) 20 day(s),L1,Dogs 064 B2,Priority,L1,N,A0058864035,-
1533,1210748243577292,53,03 year(s) 01 month(s) 20 day(s),L1,Dogs 064 B2,Priority,L1,N,A0058864035,-
1534,1210747947064926,36,07 year(s) 01 month(s) 21 day(s),L1,Foster Foster Home,Available,L1,S,A0058855116,-
1535,1210747947242582,36,07 year(s) 01 month(s) 21 day(s),L1,Foster Foster Home,Available,L1,S,A0058855116,-
1536,1210747947153520,43,03 year(s) 01 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058861302,-
1537,1210747947153530,43,03 year(s) 01 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058861302,-
1538,1210736934743105,44,02 year(s) 01 month(s) 21 day(s),L1,Dogs 403 B4,Priority,L1,F,A0058859172,-
1539,1210736934865089,44,02 year(s) 01 month(s) 21 day(s),L1,Dogs 403 B4,Priority,L1,F,A0058859172,-
1540,1210737058733943,46,04 year(s) 01 month(s) 21 day(s),L2 - OA,Foster Foster Home,Available,L2,N,A0058858235,-
1541,1210737060702075,46,04 year(s) 01 month(s) 21 day(s),L2 - OA,Foster Foster Home,Available,L2,N,A0058858235,-
1542,1210736990722604,62,03 year(s) 01 month(s) 22 day(s),STAFF ONLY,Foster Foster Home,Available,STAFF ONLY,N,A0058857283,-
1543,1210736991127784,62,03 year(s) 01 month(s) 22 day(s),STAFF ONLY,Foster Foster Home,Available,STAFF ONLY,N,A0058857283,-
1544,1210737060469302,61,03 year(s) 01 month(s) 21 day(s),L2 - SF,Foster Foster Home,Available,L2,N,A0058855489,-
1545,1210737060636670,61,03 year(s) 01 month(s) 21 day(s),L2 - SF,Foster Foster Home,Available,L2,N,A0058855489,-
1546,1210736934524495,41,03 year(s) 01 month(s) 21 day(s),L3 - SF,Foster Foster Home,Available,L3,S,A0058856656,-
1547,1210736934524505,41,03 year(s) 01 month(s) 21 day(s),L3 - SF,Foster Foster Home,Available,L3,S,A0058856656,-
1548,1210736990701010,25,00 year(s) 09 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,F,A0058853857,-
1549,1210736990736656,25,00 year(s) 09 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,F,A0058853857,-
1550,1210724810857715,55,02 year(s) 01 month(s) 22 day(s),L2-BR,Foster Foster Home,Available,L2,F,A0058852011,-
1551,1210724810857725,55,02 year(s) 01 month(s) 22 day(s),L2-BR,Foster Foster Home,Available,L2,F,A0058852011,-
1552,1210721860241106,54,02 year(s) 01 month(s) 23 day(s),L2 - BR/OA,Foster Foster Home,Available,L2,F,A0058850516,-
1553,1210721860398186,54,02 year(s) 01 month(s) 23 day(s),L2 - BR/OA,Foster Foster Home,Available,L2,F,A0058850516,-
1554,1210721775269531,65,03 year(s) 01 month(s) 23 day(s),L1,Dogs 079 A4,Priority,L1,F,A0058848637,+
1555,1210721775297669,65,03 year(s) 01 month(s) 23 day(s),L1,Dogs 079 A4,Priority,L1,F,A0058848637,+
1556,1210721740431360,50,02 year(s) 01 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,M,A0058847356,-
1557,1210721740474149,50,02 year(s) 01 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,M,A0058847356,-
1558,1210721859994867,51,06 year(s) 01 month(s) 23 day(s),L1,Foster Foster Home,Trial Adoption,L1,S,A0058835165,+
1559,1210721860073344,51,06 year(s) 01 month(s) 23 day(s),L1,Foster Foster Home,Trial Adoption,L1,S,A0058835165,+
1560,1210713704772744,68,02 year(s) 01 month(s) 25 day(s),L1,Puppy 48 2,Priority,L1,N,A0058841665,+
1561,1210713705209092,68,02 year(s) 01 month(s) 25 day(s),L1,Puppy 48 2,Priority,L1,N,A0058841665,+
1562,1210713704894153,50,05 year(s) 01 month(s) 25 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058838545,-
1563,1210713704894163,50,05 year(s) 01 month(s) 25 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058838545,-
1564,1210713627605003,43,01 year(s) 01 month(s) 26 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058836173,-
1565,1210713627605013,43,01 year(s) 01 month(s) 26 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,N,A0058836173,-
1566,1210703080832934,52,05 year(s) 01 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,S,A0058831101,-
1567,1210703080832944,52,05 year(s) 01 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,S,A0058831101,-
1568,1210703257522881,61,04 year(s) 01 month(s) 26 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058831083,-
1569,1210703257522891,61,04 year(s) 01 month(s) 26 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058831083,-
1570,1210692724510916,58,06 year(s) 01 month(s) 27 day(s),L1- FJ,Foster Foster Home,Available,L1,S,A0058822047,+
1571,1210692724510926,58,06 year(s) 01 month(s) 27 day(s),L1- FJ,Foster Foster Home,Available,L1,S,A0058822047,+
1572,1210692464235412,47,00 year(s) 11 month(s) 13 day(s),L2-SF,Foster Foster Home,Available,L2,M,A0058820168,+
1573,1210692464235422,47,00 year(s) 11 month(s) 13 day(s),L2-SF,Foster Foster Home,Available,L2,M,A0058820168,+
1574,1210692724213720,56,02 year(s) 01 month(s) 27 day(s),L2- H/JM,Foster Foster Home,Available,L2,N,A0058820818,-
1575,1210692724213730,56,02 year(s) 01 month(s) 27 day(s),L2- H/JM,Foster Foster Home,Available,L2,N,A0058820818,-
1576,1210692723834929,61,05 year(s) 01 month(s) 30 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,F,A0058812039,-
1577,1210670481998385,61,05 year(s) 01 month(s) 30 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058809387,-
1578,1210670481998395,61,05 year(s) 01 month(s) 30 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058809387,-
1579,1210665023246504,33,01 year(s) 02 month(s) 01 day(s),L2 - SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058795391,-
1580,1210665023280335,33,01 year(s) 02 month(s) 01 day(s),L2 - SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058795391,-
1581,1210665023276781,41,00 year(s) 10 month(s) 01 day(s),L2-OA,Foster Foster Home,Available,L2,S,A0058795005,-
1582,1210665023276791,41,00 year(s) 10 month(s) 01 day(s),L2-OA,Foster Foster Home,Available,L2,S,A0058795005,-
1583,1210664992669101,24,02 year(s) 02 month(s) 02 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058795125,-
1584,1210664992669111,24,02 year(s) 02 month(s) 02 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058795125,-
1585,1210655315378594,71,02 year(s) 02 month(s) 03 day(s),L2-BR,Foster Trial Adoption,Trial Adoption,L2,M,A0058788000,-
1586,1210655315378604,71,02 year(s) 02 month(s) 03 day(s),L2-BR,Foster Trial Adoption,Trial Adoption,L2,M,A0058788000,-
1587,1210655557309578,39,02 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Available,L1,M,A0058782548,-
1588,1210655557309588,39,02 year(s) 02 month(s) 03 day(s),L1,Foster Foster Home,Available,L1,M,A0058782548,-
1589,1210645351053920,56,04 year(s) 02 month(s) 04 day(s),L1,Dogs 064 B4,Adopted,L1,S,A0058778620,-
1590,1210645351053930,56,04 year(s) 02 month(s) 04 day(s),L1,Dogs 064 B4,Adopted,L1,S,A0058778620,-
1591,1210645215897348,54,05 year(s) 02 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,N,A0058778619,+
1592,1210645215897358,54,05 year(s) 02 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,N,A0058778619,+
1593,1210634289689524,39,05 year(s) 02 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058775597,+
1594,1210634289797265,39,05 year(s) 02 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058775597,+
1595,1210634723659112,41,02 year(s) 02 month(s) 04 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058771841,+
1596,1210634286628261,51,04 year(s) 02 month(s) 05 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058769922,-
1597,1210634289431437,51,04 year(s) 02 month(s) 05 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058769922,-
1598,1210634289425733,63,03 year(s) 02 month(s) 05 day(s),L2-RG,Foster Foster Home,Available,L2,N,A0058763780,+
1599,1210634289425743,63,03 year(s) 02 month(s) 05 day(s),L2-RG,Foster Foster Home,Available,L2,N,A0058763780,+
1600,1210634289430246,41,01 year(s) 03 month(s) 03 day(s),L2-A/OA,Foster Trial Adoption,Trial Adoption,L2,S,A0058769639,-
1601,1210634289430256,41,01 year(s) 03 month(s) 03 day(s),L2-A/OA,Foster Trial Adoption,Trial Adoption,L2,S,A0058769639,-
1602,1210623095148524,31,00 year(s) 11 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,S,A0058766779,-
1603,1210623095148534,31,00 year(s) 11 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,S,A0058766779,-
1604,1210623152877482,35,00 year(s) 10 month(s) 05 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058762902,-
1605,1210623152877492,35,00 year(s) 10 month(s) 05 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058762902,-
1606,1210623095092233,45,11 year(s) 02 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,N,A0058762439,+
1607,1210623095092243,45,11 year(s) 02 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,N,A0058762439,+
1608,1210623094899437,40,04 year(s) 02 month(s) 06 day(s),L1,Foster Foster Home,Available,L1,S,A0058762135,+
1609,1210623094899447,40,04 year(s) 02 month(s) 06 day(s),L1,Foster Foster Home,Available,L1,S,A0058762135,+
1610,1210623094851528,51,06 year(s) 05 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,S,A0053626727,-
1611,1210623094851538,51,06 year(s) 05 month(s) 05 day(s),L1,Foster Foster Home,Available,L1,S,A0053626727,-
1612,1210608001131660,36,01 year(s) 01 month(s) 08 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058757108,-
1613,1210608001311884,36,01 year(s) 01 month(s) 08 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058757108,-
1614,1210607897506674,51,04 year(s) 02 month(s) 08 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058754933,-
1615,1210607897572043,51,04 year(s) 02 month(s) 08 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058754933,-
1616,1210605849433378,28,02 year(s) 02 month(s) 09 day(s),L2-A,Foster Foster Home,Available,L2,M,A0058751578,-
1617,1210605849433388,28,02 year(s) 02 month(s) 09 day(s),L2-A,Foster Foster Home,Available,L2,M,A0058751578,-
1618,1210596699356616,70,04 year(s) 02 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,N,A0058743820,-
1619,1210596699356626,70,04 year(s) 02 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,N,A0058743820,-
1620,1210596825779310,59,01 year(s) 02 month(s) 10 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058740777,-
1621,1210596825779320,59,01 year(s) 02 month(s) 10 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058740777,-
1622,1210596795237709,46,05 year(s) 02 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,F,A0058740566,-
1623,1210596795237719,46,05 year(s) 02 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,F,A0058740566,-
1624,1210588779543793,63,04 year(s) 02 month(s) 10 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,M,A0058735374,-
1625,1210588782427451,63,04 year(s) 02 month(s) 10 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,M,A0058735374,-
1626,1210588467387503,65,01 year(s) 02 month(s) 10 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058734729,+
1627,1210588468159417,65,01 year(s) 02 month(s) 10 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058734729,+
1628,1210577954721112,43,04 year(s) 02 month(s) 11 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058728584,-
1629,1210577954721122,43,04 year(s) 02 month(s) 11 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058728584,-
1630,1210577954624666,32,00 year(s) 08 month(s) 11 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058728521,-
1631,1210577954624676,32,00 year(s) 08 month(s) 11 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058728521,-
1632,1210577923006965,53,02 year(s) 02 month(s) 11 day(s),L1,Foster Foster Home,Available,L1,S,A0058728393,-
1633,1210566047465149,57,03 year(s) 02 month(s) 12 day(s),L1,Foster Foster Home,Trial Adoption,L1,N,A0058716047,-
1634,1210566047465159,57,03 year(s) 02 month(s) 12 day(s),L1,Foster Foster Home,Trial Adoption,L1,N,A0058716047,-
1635,1210566047231074,54,04 year(s) 02 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058716040,+
1636,1210566047231084,54,04 year(s) 02 month(s) 13 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058716040,+
1637,1210549129713104,58,02 year(s) 02 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,M,A0058706791,-
1638,1210549129730183,58,02 year(s) 02 month(s) 15 day(s),L1,Foster Foster Home,Available,L1,M,A0058706791,-
1639,1210549210061979,41,09 year(s) 05 month(s) 10 day(s),L1     A498704,Foster Foster Home,Available,L1,N,A0053312831,-
1640,1210549210099255,41,09 year(s) 05 month(s) 10 day(s),L1     A498704,Foster Foster Home,Available,L1,N,A0053312831,-
1641,1210506641388861,45,00 year(s) 11 month(s) 19 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058673118,-
1642,1210506641388871,45,00 year(s) 11 month(s) 19 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058673118,-
1643,1210506641399840,32,00 year(s) 08 month(s) 20 day(s),L2-JM,Foster Foster Home,Available,L2,F,A0058673772,-
1644,1210506641374665,88,03 year(s) 09 month(s) 28 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058674924,-
1645,1210506641410212,88,03 year(s) 09 month(s) 28 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058674924,-
1646,1210506694412262,68,07 year(s) 02 month(s) 26 day(s),L1-A873957,Foster Foster Home,Available,L1,S,A0053612126,-
1647,1210506695084920,68,07 year(s) 02 month(s) 26 day(s),L1-A873957,Foster Foster Home,Available,L1,S,A0053612126,-
1648,1210495425864606,45,05 year(s) 02 month(s) 20 day(s),L2-BH,Foster Foster Home,Available,L2,M,A0058666623,
1649,1210495425886633,45,05 year(s) 02 month(s) 20 day(s),L2-BH,Foster Foster Home,Available,L2,M,A0058666623,
1650,1210492455011379,78,05 year(s) 02 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058662435,-
1651,1210492455032294,78,05 year(s) 02 month(s) 21 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,F,A0058662435,-
1652,1210492571491363,62,02 year(s) 02 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0058660752,+
1653,1210492571491373,62,02 year(s) 02 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0058660752,+
1654,1210490099992536,57,02 year(s) 02 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0058659823,-
1655,1210490099992546,57,02 year(s) 02 month(s) 22 day(s),L1,Foster Foster Home,Available,L1,S,A0058659823,-
1656,1210490099734190,48,02 year(s) 02 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,S,A0058652764,-
1657,1210490099765655,48,02 year(s) 02 month(s) 23 day(s),L1,Foster Foster Home,Available,L1,S,A0058652764,-
1658,1210481254866149,39,02 year(s) 02 month(s) 23 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058648841,-
1659,1210481254866159,39,02 year(s) 02 month(s) 23 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058648841,-
1660,1210469685980820,58,02 year(s) 01 month(s) 13 day(s),L3-SD/A/BR,Foster Foster Home,Available,L3,S,A0058640735,+
1661,1210469819842209,64,04 year(s) 02 month(s) 25 day(s),L2 - SF/BR,Foster Foster Home,Available,L2,F,A0058635759,+
1662,1210469819842219,64,04 year(s) 02 month(s) 25 day(s),L2 - SF/BR,Foster Foster Home,Available,L2,F,A0058635759,+
1663,1210469614652934,60,01 year(s) 08 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058636018,-
1664,1210469615193031,60,01 year(s) 08 month(s) 15 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,N,A0058636018,-
1665,1210458686679162,36,00 year(s) 10 month(s) 26 day(s),STAFF ONLY,Receiving 129 K3,Pending Behavior Assessment,STAFF ONLY,S,A0058619294,-
1666,1210458690766784,36,00 year(s) 10 month(s) 26 day(s),STAFF ONLY,Receiving 129 K3,Pending Behavior Assessment,STAFF ONLY,S,A0058619294,-
1667,1210447461213764,64,03 year(s) 02 month(s) 26 day(s),L3-SF/BR,Foster Foster Home,Available,L3,N,A0058625088,-
1668,1210447459094320,51,01 year(s) 08 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,S,A0058620616,-
1669,1210447460727078,51,01 year(s) 08 month(s) 26 day(s),L1,Foster Foster Home,Available,L1,S,A0058620616,-
1670,1210434303445959,49,03 year(s) 02 month(s) 27 day(s),L2-A,Foster Foster Home,Available,L2,S,A0058616717,-
1671,1210434303491200,49,03 year(s) 02 month(s) 27 day(s),L2-A,Foster Foster Home,Available,L2,S,A0058616717,-
1672,1210431234595527,43,04 year(s) 00 month(s) 06 day(s),L2-SD,Foster Foster Home,Available,L2,F,A0058613596,+
1673,1210431234595537,43,04 year(s) 00 month(s) 06 day(s),L2-SD,Foster Foster Home,Available,L2,F,A0058613596,+
1674,1210431149254930,51,03 year(s) 02 month(s) 28 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,M,A0058612311,-
1675,1210431149402320,51,03 year(s) 02 month(s) 28 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,M,A0058612311,-
1676,1210428761968777,43,01 year(s) 08 month(s) 28 day(s),L1 - EA,Foster Foster Home,Available,L1,N,A0058607804,-
1677,1210428761968787,43,01 year(s) 08 month(s) 28 day(s),L1 - EA,Foster Foster Home,Available,L1,N,A0058607804,-
1678,1210428761868066,63,02 year(s) 02 month(s) 29 day(s),L2 - SF,Foster Foster Home,Available,L2,M,A0058607230,-
1679,1210418608880025,41,10 year(s) 03 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,S,A0058602321,-
1680,1210418608880035,41,10 year(s) 03 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,S,A0058602321,-
1681,1210418679580215,47,03 year(s) 03 month(s) 00 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058592959,-
1682,1210418679580225,47,03 year(s) 03 month(s) 00 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058592959,-
1683,1210408063268171,38,03 year(s) 03 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,N,A0058588407,-
1684,1210408065308296,38,03 year(s) 03 month(s) 00 day(s),L1,Foster Foster Home,Available,L1,N,A0058588407,-
1685,1210384405777445,55,02 year(s) 03 month(s) 02 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058575776,-
1686,1210384405777455,55,02 year(s) 03 month(s) 02 day(s),L2-SF,Foster Foster Home,Available,L2,S,A0058575776,-
1687,1210376573408226,50,02 year(s) 03 month(s) 04 day(s),L3-SF,Foster Foster Home,Available,L3,N,A0058574390,-
1688,1210376573433356,50,02 year(s) 03 month(s) 04 day(s),L3-SF,Foster Foster Home,Available,L3,N,A0058574390,-
1689,1210373489355316,56,02 year(s) 03 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,N,A0058532519,-
1690,1210373489363479,56,02 year(s) 03 month(s) 04 day(s),L1,Foster Foster Home,Available,L1,N,A0058532519,-
1691,1210371111096407,37,02 year(s) 03 month(s) 06 day(s),L1,Foster Foster Home,Available,L1,N,A0058560639,+
1692,1210371111353026,37,02 year(s) 03 month(s) 06 day(s),L1,Foster Foster Home,Available,L1,N,A0058560639,+
1693,1210348872093230,53,02 year(s) 03 month(s) 07 day(s),L1,Foster Foster Home,Available,L1,N,A0058544482,-
1694,1210349093558609,58,04 year(s) 03 month(s) 08 day(s),L1,Foster Foster Home,Available,L1,S,A0058542594,-
1695,1210349098404385,58,04 year(s) 03 month(s) 08 day(s),L1,Foster Foster Home,Available,L1,S,A0058542594,-
1696,1210338022357463,52,02 year(s) 03 month(s) 09 day(s),L2-JM,Foster Foster Home,Available,L2,N,A0058535722,-
1697,1210338022357473,52,02 year(s) 03 month(s) 09 day(s),L2-JM,Foster Foster Home,Available,L2,N,A0058535722,-
1698,1210286000502421,52,08 year(s) 03 month(s) 10 day(s),L1,Foster Foster Home,Available,L1,M,A0058526024,+
1699,1210282817872743,52,04 year(s) 03 month(s) 11 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058523873,+
1700,1210282817887387,52,04 year(s) 03 month(s) 11 day(s),L1,Foster Trial Adoption,Trial Adoption,L1,S,A0058523873,+
1701,1210282670366095,58,05 year(s) 03 month(s) 12 day(s),L1,Foster Foster Home,Available,L1,N,A0058519911,+
1702,1210282670366105,58,05 year(s) 03 month(s) 12 day(s),L1,Foster Foster Home,Available,L1,N,A0058519911,+
1703,1210246758762101,48,01 year(s) 09 month(s) 16 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058492824,-
1704,1210246758762111,48,01 year(s) 09 month(s) 16 day(s),L2-SF,Foster Trial Adoption,Trial Adoption,L2,S,A0058492824,-
